time,161398,66889,67897,353767,193501,521986,112273,21373,196504,74863,522430,69364,521980,521983,514987,197593,521977,512008,246697,156526
2025-07-08T10:00:00.000Z,1,0.44,0.8,0.8,0.1,0.95,,0.6,0.8,0.2,0.67,0.1,0.1,0.17,0.85,0.2,1.33,1.1,0.6
2025-07-08T17:00:00.000Z,1.6,0.7,1.21,0.98,0.8,1.96,,1.3,1.41,1.2,1.2,0.7,1.2,0.09,1,1.2,2,1.36,0.9
2025-07-09T03:00:00.000Z,1.4,0.95,2.82,1.25,3.45,1.5,,1.3,1.3,3.35,1.6,1.9,4.05,0.5,1.38,4.3,4.5,1.95,1.75
2025-07-10T03:00:00.000Z,4.5,0.95,4.3,1.95,4.2,1.77,,1.6,2.33,4.7,2.6,2,4.3,0.5,2.07,4.8,5.33,2.29,1.59
2025-07-19T05:00:00.000Z,3.8,1.17,3.99,2.9,4.2,2.25,3.9,2.7,3,3.8,1.8,2.1,4.05,0.67,2.95,4.35,6.67,2.91,2.2
2025-07-08T08:00:00.000Z,0.9,0.47,1.1,0.8,0.4,0.9,,0.52,0.72,0.3,0.8,0.25,0.6,0.09,0.82,0.8,1.17,1.17,0.67
2025-07-07T05:00:00.000Z,28.5,10.48,13.97,10.02,34.7,0.1,,12.75,19.58,32.9,27.95,22.2,37.7,29.5,13.77,38.8,30.25,9.79,13.2
2025-07-07T18:00:00.000Z,15.4,4.75,9.32,3.42,22.5,10.73,,4.67,9.02,22.1,6.43,2.4,21.3,24.67,3.85,21.65,23.67,5.54,6.43
2025-07-08T23:00:00.000Z,1.5,0.7,2.3,1.3,1.3,1.34,,1.3,1.6,1.5,1.52,1,1.5,,1.27,1.5,2,1.6,1.1
2025-07-14T19:00:00.000Z,10.6,1.67,3.58,2.6,8.1,,,1.8,2.17,7.4,2.3,3.75,7.35,7.5,2.5,7.4,21.83,3.34,2.4
2025-07-16T10:00:00.000Z,19,3.93,7.03,4.97,14.4,,16.5,3.7,5.4,14.8,5.72,9.2,15.35,16.5,4.68,16.5,22.67,5.1,8.97
2025-07-16T12:00:00.000Z,17.2,3.6,6.14,4.43,17.25,,15.75,3.65,5.6,19.7,5.4,10.1,18,20.42,4.1,17.6,24.33,5.6,4.68
2025-07-07T02:00:00.000Z,19.35,7.73,,7.55,29.35,0.1,,10.1,15.4,27.1,17.63,17.3,31.45,25.5,10.75,30.95,27.33,7.7,13.36
2025-07-10T10:00:00.000Z,8.6,2.38,6.25,2.48,6.25,5.3,,5.92,7.18,6.35,4.3,3.55,7.1,3.33,4.03,6.9,10.33,4.37,3.88
2025-07-13T19:00:00.000Z,7.4,1.5,4.29,2.13,7.6,,,1.95,9.98,7.3,2.5,3.7,7.55,6,6.03,7.7,10.33,3.3,2.1
2025-07-17T06:00:00.000Z,17,4.78,12.58,5.72,22.5,,14.5,8.44,9.9,16.9,7.55,13.2,24,20.17,7.83,23.3,25.17,8.4,9.25
2025-07-17T08:00:00.000Z,21.5,6.7,12.35,6.84,26.25,,19.6,7.53,8.73,19.75,10.1,15.8,28.05,22.75,7.97,27.1,29.33,8.5,11.43
2025-07-05T13:00:00.000Z,5.1,1.2,,1.9,6,4.03,,1.5,3.1,6.6,2.3,3.6,6.4,2.59,1.6,7,7,2.6,1.8
2025-07-10T07:00:00.000Z,4.3,1.1,3.33,2.3,2.75,1.8,,1.69,2.58,3,1.82,1.5,3.7,0.5,2.94,3.6,4.59,2.32,1.3
2025-07-10T12:00:00.000Z,6.1,2.42,6.52,1.91,7.6,5.5,,4.03,4.9,8.4,4.17,3.3,7.8,2.67,3.13,8.1,8.83,3.36,3.34
2025-07-11T01:00:00.000Z,10.4,2.41,4.79,2.9,11,4.59,,4.72,3.75,11.4,3.65,6.4,11.7,8.25,3.35,11.9,15,3.6,3.65
2025-07-12T21:00:00.000Z,5.4,1.1,4.32,1.7,4.5,,,2.09,1.8,4.7,2.03,2.3,5,2.33,1.6,5,7.83,2.3,1.7
2025-07-16T07:00:00.000Z,23.75,5.1,10.84,8.32,24.3,,,8.11,6.82,19.7,8.38,15.15,25.25,24,7.82,25.8,30.09,7.12,8.45
2025-07-17T16:00:00.000Z,8.9,2.6,4.97,3.17,10.15,7.61,7.5,2.97,4.22,10.4,4.1,5.8,10,5.5,3.25,11.75,11.5,3.92,3.46
2025-07-13T22:00:00.000Z,,2.1,5.72,3.08,13.95,,,2.72,3.75,11.6,3.9,6.7,13.4,7.17,3.13,13.1,14.5,4.38,2.89
2025-07-07T10:00:00.000Z,13.5,2.8,5.27,3.38,12.7,5.95,,3.42,5.78,10.2,4.53,7.1,13.3,11.67,3.9,13.45,20.17,4.4,3.63
2025-07-10T09:00:00.000Z,6.1,1.85,3.9,2.28,4.2,3.51,,3.15,4.43,4.65,3.14,0.35,5,1.33,2.97,4.7,7.67,2.99,2.78
2025-07-12T00:00:00.000Z,5.6,1.48,3.5,1.98,7.65,,,1.99,2.35,6.8,2.93,4.85,7.45,3,2.17,8.4,7.83,2.53,2.25
2025-07-13T13:00:00.000Z,7,1.63,4.76,1.72,6.1,,,1.55,2.38,17.6,2.27,3.4,6.3,3.34,1.79,7.3,31.09,2.94,2
2025-07-15T03:00:00.000Z,9.1,1.88,5.24,3.46,12.8,,,2,2.65,11.6,3.87,6.4,12,7,2.92,12.5,13,3.41,2.65
2025-07-16T20:00:00.000Z,15.1,3.61,7.2,4.07,14.4,,16.7,4.45,6.72,15.8,6,8.2,15.2,18.83,20.73,15,22.5,6,4.72
2025-07-07T20:00:00.000Z,2.4,0.65,1.44,1.1,1.55,1.45,,1.92,1.2,1.75,0.7,0.7,1.7,0.5,1.1,2.25,2,1.5,1.05
2025-07-12T12:00:00.000Z,5.95,1.85,3.92,1.7,8.2,,,1.4,2,8.35,3.05,5.1,8.9,3.92,1.8,9.3,11.09,2.46,2.47
2025-07-14T18:00:00.000Z,9.2,1.7,2.9,2.24,9.6,,,1.4,2.1,9.05,2.2,4.35,8.9,5.75,2.28,9.1,14.5,2.9,2.17
2025-07-19T00:00:00.000Z,10.65,2.7,6.87,3.48,11.6,6.4,10.5,5.32,6,11.55,4.75,6.55,10.95,7.25,4.47,11.7,14,4.93,4.75
2025-07-19T07:00:00.000Z,4.6,1.35,4.65,2.2,3.7,2.5,4.2,2.46,5.07,3.8,1.9,2,4.2,1.5,2.19,4.25,7.5,2.8,2.14
2025-07-10T21:00:00.000Z,11.4,1.8,4.39,2.67,6.95,4.95,,6.07,3.1,7.6,3.45,4.3,7.9,5.33,3.1,7.8,11.67,3.63,2.92
2025-07-07T23:00:00.000Z,0.15,0.38,1.17,0.6,0.1,0.55,,0.35,0.42,0.2,0.6,0.1,0.1,0.17,0.5,0.1,0.17,0.9,0.3
2025-07-11T03:00:00.000Z,10.2,2.24,5.09,3.2,12.2,3.88,,3.25,3.71,11.3,3.67,7,12.9,8,3.29,13.4,15.33,4,3.3
2025-07-11T13:00:00.000Z,5.95,1.92,5.61,2.2,5.5,,,2.32,3.43,6,3.49,2.4,5.6,2.83,2.45,5.7,8.5,2.89,2.3
2025-07-15T11:00:00.000Z,12.45,2.63,3.96,3.14,13.6,,,2.65,4,13.55,3.9,7.6,15.6,8.17,2.97,14.6,18.92,4.03,2.71
2025-07-05T08:00:00.000Z,1.3,0.75,,1,2.7,1.33,,0.73,3.67,2.25,1.25,1.5,2,0.59,1.05,2.4,2.67,1.4,1.17
2025-07-11T07:00:00.000Z,8.7,1.9,3.69,2.46,8.3,,,2.46,3.72,7.05,3.05,4.9,9.95,5.33,3.08,9.7,13,3.48,3.1
2025-07-11T15:00:00.000Z,4.5,1.1,2.62,1.5,3.7,,,1.3,1.8,4.3,2,1.5,4,0.67,1.4,4.9,5.67,2.29,1.5
2025-07-12T01:00:00.000Z,4.5,1.38,3.72,1.8,5.75,,,1.58,2.03,5.45,2.15,3.35,5.75,2.17,1.88,6.4,7.25,2.45,2.1
2025-07-13T05:00:00.000Z,12.3,2.47,7.9,3.01,12.8,,,5.7,4.35,11.6,4.53,7.9,14.35,8.5,3.4,14.5,18.84,6.99,3.88
2025-07-14T04:00:00.000Z,14.45,1.6,5.12,5.97,12.2,,,3.33,3.67,9.6,3.9,6.5,12.45,5.17,5.15,12.1,10.67,3.98,2.24
2025-07-17T01:00:00.000Z,14,3.6,8.76,4.53,18.15,,12.7,5.2,6.38,16.3,5.99,10,17.45,14,4.84,18,18.5,5.53,5.5
2025-07-10T13:00:00.000Z,4.3,1.56,4.87,1.4,5.3,5.03,,2.63,2.88,5.5,2.83,0.4,5.5,0.67,1.9,5.4,5.67,2.6,2.42
2025-07-18T14:00:00.000Z,4.15,1.35,2.6,2,4.35,5.72,3.7,1.5,2.97,5.1,2.63,2.4,4.6,0.67,1.91,5.9,5.33,2.4,1.83
2025-07-13T12:00:00.000Z,6.7,1.82,5,2.2,8.5,,,1.83,2.8,9.5,3.2,5.4,9.25,5.67,2.33,10.2,12.83,3.2,2.2
2025-07-17T10:00:00.000Z,15.6,5.13,9.25,5.3,22.5,,14.5,5.38,7.07,19.5,7.7,14,22.7,19.75,5.9,22.7,22.84,6.47,8.07
2025-07-06T16:00:00.000Z,4.85,1.55,,1.8,5.8,0.32,,2.08,2.5,5.75,3,0.3,5.7,2.67,2.03,6.1,7.17,2.4,2.63
2025-07-14T16:00:00.000Z,10.5,1.98,3.87,2.62,11.9,,,1.63,2.3,10.9,2.76,5,11.1,7.33,2.15,11.7,15,3.55,2.5
2025-07-15T22:00:00.000Z,24.6,3.7,8.47,6.28,23.8,,,5.1,6.28,20.7,5.3,12.3,22.7,21.83,5.97,22.2,29.83,7.53,5.08
2025-07-17T05:00:00.000Z,15.25,4.18,11.01,6.1,22.45,,13.3,7.25,8.38,17.1,6.28,12.4,23.1,20.83,7.05,22.45,23.67,7.4,8.2
2025-07-18T05:00:00.000Z,4.9,1.54,4.38,1.69,7.05,2.78,5.05,1.9,2.78,7.05,2.57,3.6,6.5,3.33,1.69,7,8.67,2.87,2.72
2025-07-08T18:00:00.000Z,1.45,0.7,1.1,1.01,0.7,1.52,,1.2,1.42,1.1,1.14,0.5,1,,0.9,1.2,1.83,1.3,0.93
2025-07-07T14:00:00.000Z,3,1.29,1.88,1.5,4.5,4.63,,1.1,1.3,4.4,1.64,0.2,4.4,0.5,0.87,5.8,5,1.92,1.4
2025-07-09T02:00:00.000Z,0.75,0.65,2.21,0.9,2.3,1.1,,0.98,1,2.3,1.13,1.4,2.9,0.25,0.9,3,2.67,1.49,1.1
2025-07-12T07:00:00.000Z,4.25,1.3,3.39,1.7,5,,,1.48,2.1,4.05,1.95,2.8,5.9,2.33,1.88,5.6,7.83,2.54,2.12
2025-07-13T17:00:00.000Z,6.6,1.3,3.78,2.1,6.4,,,2.08,2.8,6.3,2.33,3.2,6.05,3.5,8.63,6.6,8.83,2.99,1.83
2025-07-14T05:00:00.000Z,18.55,2.12,8.15,6.27,11,,,4.9,6.84,8.2,4,5.8,11.5,4.5,7.5,11.4,14.33,4.95,2.65
2025-07-16T11:00:00.000Z,17.2,3.95,5.05,5.07,16.7,,16.55,3.88,5.8,18.5,5.8,10.2,18.25,17.83,4.63,18.1,24.5,5.45,4.9
2025-07-06T21:00:00.000Z,9.1,2.2,,3.72,9.8,0,,3.4,5.75,10.8,5.43,5.6,10.45,6.33,3.83,10.7,14.67,5.3,3.21
2025-07-15T17:00:00.000Z,14.9,2.64,5.03,3.88,14,,,2.58,3.44,14.4,3.78,7.3,14.9,12.5,3.47,15.45,21,4.45,3.17
2025-07-08T02:00:00.000Z,0.55,0.3,1.1,0.6,0.2,0.68,,0.5,0.6,0.5,0.9,0.2,0.3,,0.68,0.45,0.67,1.02,0.5
2025-07-06T08:00:00.000Z,19,4.46,,7.8,23.6,8.18,,8.6,10.45,18.5,8.2,14.95,26,19.33,9.05,25.6,21.83,8.55,7.53
2025-07-06T18:00:00.000Z,5.45,1.5,,2.33,6.8,0,,1.7,2,7.05,4.12,3.7,7.1,2.5,2.6,7.7,8.09,2.15,2.17
2025-07-15T23:00:00.000Z,26.4,4.4,9.15,7.65,23.25,,,5.9,6.97,20.2,7,11.8,22.1,22.67,7.43,21.65,31.83,7.84,5.63
2025-07-16T05:00:00.000Z,19.2,3.5,8.79,5.9,18.65,,,5.55,6.97,17.05,6.88,10,17.8,19.83,5.57,18.7,23.5,6.45,5.09
2025-07-16T19:00:00.000Z,15.2,3.4,6.67,3.72,14.1,,16.15,4.13,5.87,15.2,5.17,7.8,15,16.75,4.3,14,22,5.2,4.55
2025-07-06T05:00:00.000Z,22.8,6.13,,11.43,21.45,15.57,,15.9,19.35,20.7,10.07,13.5,22.4,22,15.97,23.45,27,8.7,10.49
2025-07-06T19:00:00.000Z,8.3,,,,10.1,,,,,9.9,,5.4,10.15,5.67,,11,11.83,,
2025-07-07T19:00:00.000Z,4,0.9,1.92,1.4,2.1,2,,2.1,2.3,2.75,1.1,0.05,2.55,1.33,1.27,3.1,3.67,1.73,1.32
2025-07-09T14:00:00.000Z,1.4,0.7,1.58,0.95,1.7,3.19,,0.7,1,1.5,1.41,0.8,1.75,1.92,0.93,2.2,1.67,1.23,0.9
2025-07-13T04:00:00.000Z,5.7,1.35,5.18,1.88,9.2,,,1.7,2,8.2,2.38,5.65,11.1,4.42,2,10.25,10,2.67,2.8
2025-07-18T12:00:00.000Z,2.9,1.21,2.6,1.7,2.6,4.13,2.8,1.12,1.7,3.75,2.03,1.55,2.85,0.33,1.6,2.9,5,1.97,1.5
2025-07-06T17:00:00.000Z,6.1,1.65,,2.26,6.15,0,,2.29,2.63,7.3,3.9,0.4,6.95,3.33,2.65,7.1,8.17,2.64,2.72
2025-07-15T00:00:00.000Z,10.3,1.8,4.1,2.94,10.6,,,1.92,2.63,9,3.42,5.1,9.8,4.83,2.6,10.1,12.67,3.2,2.5
2025-07-11T10:00:00.000Z,10.6,3.3,4.72,4.17,10.4,,,5.53,5.7,10.3,5.16,6.95,11.5,6.67,4.82,11.3,14.83,4.3,4.98
2025-07-11T18:00:00.000Z,2.7,1.1,2.38,1.27,3.65,,,1.32,1.4,4,1.63,1.85,3.7,1.83,1.3,3.9,5.67,1.8,1.27
2025-07-12T06:00:00.000Z,5,1.67,4.68,2.15,6.6,,,2.05,2.67,4.95,2.33,3.7,7.85,3.83,2.34,7.4,10.33,3.2,2.6
2025-07-13T01:00:00.000Z,5.6,1.17,3.07,1.73,4.4,,,1.3,1.97,4.2,1.9,2.1,4.8,1,1.8,4.7,6.59,2.25,1.58
2025-07-14T21:00:00.000Z,8.7,1.65,3.74,2.4,10.8,,,1.88,2.72,8.5,2.9,5.3,10.3,6,2.25,9.9,16.83,3.4,2.7
2025-07-14T22:00:00.000Z,8.1,1.5,3.84,2.3,9.7,,,1.63,2.89,8,3,4.45,9.1,4.5,2.25,8.8,13.33,3.47,2.51
2025-07-17T04:00:00.000Z,14.5,3.78,9.97,5.82,22,,12.4,7.18,8.32,17.3,5.68,12.75,22.35,18.5,6.38,22.3,21.5,6.84,7.4
2025-07-06T23:00:00.000Z,10.8,2.19,,4.06,7.1,0,,3.9,5.55,8.05,5.3,4.2,8,4.42,4.89,8,11.58,4.3,3.49
2025-07-19T04:00:00.000Z,4.2,1.3,4.46,2.85,4.1,2.54,4.2,2.85,3.45,3.75,1.88,2.1,4.1,1.17,3.2,4.4,7.5,3.15,2.3
2025-07-17T07:00:00.000Z,20.75,6.03,13.32,6.8,25.6,,19.1,8.68,9.79,19,9.02,14.7,28.2,23,8.45,26.3,28.25,8.86,11.27
2025-07-14T02:00:00.000Z,13.6,2.62,4.65,4.38,11.3,,,1.98,2.13,11,3.87,6.1,11.6,4.75,4.28,11.7,14.17,2.65,3.19
2025-07-14T07:00:00.000Z,24.75,4.1,12.45,5.22,19.7,,,8.57,14.7,14.1,5.57,9.9,21.4,13.17,8.07,20.2,23.83,10.6,4.97
2025-07-15T16:00:00.000Z,13.8,2.42,4.78,3.6,13.6,,,2.35,3,13.7,3.8,6.65,13.7,10.5,3.03,15.1,17,4.52,3
2025-07-18T23:00:00.000Z,8.3,2.58,5.89,2.72,11.55,4.62,7.9,3.72,4.15,10.7,3.78,6.5,10.9,7,3.3,11.7,12.83,4,6.2
2025-07-09T04:00:00.000Z,3.2,1.1,2.98,1.92,4.8,2.3,,1.8,1.85,3.8,1.65,2.7,5.7,1.25,2.05,5.6,6.17,2.3,1.88
2025-07-16T17:00:00.000Z,13.85,3.1,6.18,3.85,14.55,,11.45,3.6,4.47,14.9,4.9,7.8,15.1,10.33,4.02,15.8,17.83,4.7,4.07
2025-07-08T03:00:00.000Z,1.8,0.6,1.3,0.74,1.3,1.08,,0.5,0.8,1.75,1.45,0.8,1.7,0.34,0.82,1.6,2,1.19,0.8
2025-07-08T09:00:00.000Z,0.9,0.5,1.02,0.8,0.6,0.8,,0.7,0.8,0.4,0.88,0.4,0.6,0.5,0.9,1,1.17,1.1,0.63
2025-07-08T16:00:00.000Z,1.5,0.6,1.37,0.9,0.8,2.22,,1.08,2.9,1.3,1.15,0.6,1,,0.98,1.5,1.83,1.38,1
2025-07-10T04:00:00.000Z,3.9,1.4,4.34,1.98,5.5,1.66,,1.5,2.1,5.8,2.49,2.9,5.9,0.67,2.1,6.4,5.33,2.2,1.63
2025-07-12T23:00:00.000Z,5.2,1.1,3.25,1.7,5.5,,,1.77,1.63,4.6,2.47,2.8,5.2,1.17,1.7,5.75,7.83,2.2,1.58
2025-07-14T11:00:00.000Z,12.4,2.25,3.86,3.08,13.6,,,2.4,3.9,11.1,3.44,6.45,12.5,8.33,2.67,12.4,18.33,4.09,2.69
2025-07-14T17:00:00.000Z,9,1.73,3.3,2.3,10,,,1.29,2.13,9.3,2.53,4.7,9.5,6.59,1.84,10.1,13.5,3.13,2.23
2025-07-05T14:00:00.000Z,3.9,1.09,,2,5.6,4,,1.6,2.5,5.75,2.03,3.4,6.1,2.42,1.7,7.4,5.83,2.72,1.66
2025-07-09T23:00:00.000Z,6.7,2.13,5.65,1.74,5.95,3.19,,2.25,2.55,7.1,3.05,3.1,6.3,3.5,1.95,6.8,19.33,2.72,3.04
2025-07-10T08:00:00.000Z,4.2,1.2,3.28,2.08,2.95,2.4,,1.9,2.9,2.85,2.7,1.5,4,0.5,2.22,3.55,5.25,2.5,1.59
2025-07-14T20:00:00.000Z,9.4,2.03,3.7,2.4,11.8,,,1.85,2.3,10.5,2.92,5.5,11.2,6.67,2.45,10.6,18.83,3.2,2.74
2025-07-05T16:00:00.000Z,3.5,1,,2.53,4.4,3.12,,1.71,3.08,4.3,1.8,2.4,4.05,1.25,2,5,5.67,3.1,1.44
2025-07-06T04:00:00.000Z,17.6,5.1,,7.31,18,12.03,,9.23,10.6,19,7.22,11.1,19.1,18.5,8.9,19.8,23.59,8.91,8.77
2025-07-06T13:00:00.000Z,20.25,5.9,,5.07,27.5,8.4,,5.28,7.72,27.2,6.07,17.9,29,26.33,5,30.3,30.17,7.48,9.22
2025-07-07T09:00:00.000Z,17.4,3.67,7.65,4.18,12.4,0.35,,3.9,5.5,10.2,5.15,7.4,13.5,13.59,5.6,12.4,23.59,5.37,5
